ROW,PROJECT,DATE,DAY,MONTH,YEAR,SITE,SAMPLE,SUBSTRATE,AVERAGE_DEPTH,CPOM_OM_AREA_g_m2,CPOM_ASH_AREA_g_m2,EPIL_OM_AREA_g_m2,EPIL_ASH_AREA_g_m2,EPIL_CHLA_MG_M2_HAUER,EPIL_PHAEO_MG_M2_HAUER,EPIL_640_664,PHICOCYANIN_MG_M2,EPIL_CHLA_MG_M2_RITCHIE,EPIL_CHLB_MG_M2_RITCHIE,EPIL_CHLC_MG_M2_RITCHIE,EPIL_CHLD_MG_M2_RITCHIE,EPIL_CHL_TOTAL_MG_M2_RITCHIE,EPIP_OM_AREA_g_m2,EPIP_ASH_AREA_g_m2,EPIP_CHLA_MG_M2_HAUER,EPIP_PHAEO_MG_M2_HAUER,EPIP_640_664,EPIP_PHICOCYANIN_MG_M2,EPIP_CHLA_MG_M2_RITCHIE,EPIP_CHLB_MG_M2_RITCHIE,EPIP_CHLC_MG_M2_RITCHIE,EPIP_CHLD_MG_M2_RITCHIE,EPIP_CHL_TOTAL_MG_M2_RITCHIE,FBOM_AREA_g_m2,FBOM_ASH_AREA_g_m2,FBOM_CHLA_MG_M2_HAUER,FBOM_PHAEO_MG_M2_HAUER,FBOM_640_664,FBOM_PHICOCYANIN_MG_M2,FBOM_CHLA_MG_M2_RITCHIE,FBOM_CHLB_MG_M2_RITCHIE,FBOM_CHLC_MG_M2_RITCHIE,FBOM_CHLD_MG_M2_RITCHIE,FBOM_CHL_TOTAL_MG_M2_RITCHIE,FILA_OM_AREA_g_m2,FILA_ASH_AREA_g_m2,FILA_CHLA_MG_M2_HAUER,FILA_PHAEO_MG_M2_HAUER,FILA__640_664,FILA_CHLA_MG_M2_RITCHIE,FILA_CHLB_MG_M2_RITCHIE,FILA_CHLC_MG_M2_RITCHIE,FILA_CHLD_MG_M2_RITCHIE,FILA_CHL_TOTAL_MG_M2_RITCHIE,MACRO_OM_AREA_g_m2,MACRO_ASH_AREA_g_m2
241,RASS,9/21/2020,21,9,2020,DL,2,PEBBLE,22.625,NA,NA,9.938050951,42.03210961,11.70643943,2.93441415,1.215311005,24.01500783,13.66598164,1.640002305,0.969268632,0.211590458,16.48692897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92E-07,3.19E-06,16.72857692,16.12448942,1.284671533,NA,26.55176889,2.28313574,1.715208212,1.333385231,31.88367734,16.44246176,149.8275346,40.00447574,7.715148893,1.403773585,45.20094339,9.448806129,2.390396615,0.504223653,57.54463428,NA,NA
242,RASS,9/21/2020,21,9,2020,DL,3,PEBBLE,19.5,NA,NA,4.134229196,16.7555539,10.93225357,2.069698491,1.20323741,12.96716888,12.38078532,1.233082355,1.079321427,0.137922259,14.83118987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96E-07,3.51E-06,15.6195,12.929475,1.361538462,NA,23.404225,1.57143675,1.98297775,0.909972375,27.8687695,2.907359198,9.912259262,8.425170818,0.938988503,1.430678466,9.196880767,0.676964655,0.744741791,0.088596415,10.70724288,NA,NA
243,RASS,9/21/2020,21,9,2020,DL,4,PEBBLE,24.875,NA,NA,14.71299214,54.90013182,16.07060005,5.121489208,1.232924694,31.39582289,19.39904426,2.280022538,1.656153673,0.332215411,23.66755839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54E-07,2.60E-06,15.497125,12.01027188,1.383838384,NA,22.89751005,1.204478594,1.752539104,0.86669475,26.72137797,14.25587252,72.40207549,34.58847736,4.150617283,1.396923077,37.90079328,3.286800763,2.627843374,0.311892203,44.12757109,NA,NA
244,RASS,9/21/2020,21,9,2020,DL,5,PEBBLE,22.25,NA,NA,5.083020766,18.65606,13.49830509,4.68039057,1.249070632,16.13378267,16.57340297,1.285401985,1.552479282,0.29294163,19.70433357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16E-07,8.90E-06,17.82225,17.941065,1.405172414,NA,28.54215315,2.07022455,1.827145525,1.09319145,33.53290603,28.19199379,297.6863292,65.71234051,10.05012267,1.315555556,73.33492568,7.909350989,5.191642623,0.930376135,87.3667587,NA,NA
245,RASS,9/21/2020,21,9,2020,GR,1,COBBLE,31.75,NA,NA,29.16876413,96.97667037,60.43332291,18.50928551,1.046715328,128.8539626,72.73044013,7.167907475,5.704893182,1.094228305,86.69793314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67E-07,1.86E-06,28.51438636,37.83936136,1.35,NA,50.67149043,6.274437886,3.69122325,2.359622477,62.99710598,22.0606966,28.04211929,72.7004662,9.598733428,1.271641791,80.16385211,7.27390862,7.180763275,0.428289474,95.04732083,NA,NA
246,RASS,9/21/2020,21,9,2020,GR,2,COBBLE,28.875,NA,NA,16.09964254,40.9330781,56.75281835,11.49104094,1.114754098,117.4537321,64.63238433,7.567302357,5.100152095,0.640674226,77.94091707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38E-08,4.47E-07,12.61575,13.877325,1.263888889,NA,20.65681013,1.754074875,1.77561825,0.693107625,24.87974738,57.25964988,366.5089041,258.1467471,41.6918419,1.254575707,287.7352234,42.15113879,19.39213748,1.604918802,350.8851682,NA,NA
247,RASS,9/21/2020,21,9,2020,GR,3,COBBLE,34,NA,NA,9.107931401,19.7498302,86.00955178,18.63540289,1.144927536,95.94966049,98.39094914,15.39472803,7.025998897,1.308334852,122.1206117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19E-07,1.32E-06,14.69771429,19.19348571,1.315068493,NA,25.76523886,2.57357981,1.830343048,1.210568381,31.37990171,25.73664833,194.7226728,103.6363565,11.50845587,1.220224719,112.467154,14.77409108,5.829438991,0.536939413,133.608314,NA,NA
248,RASS,9/21/2020,21,9,2020,GR,4,COBBLE,29.25,NA,NA,7.623654262,21.86254291,26.17091599,4.964935091,1.173780488,23.35500433,29.50695207,3.807815233,2.14080037,0.319596898,35.7753477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49E-07,1.34E-06,12.4956,15.3852075,1.313432836,NA,21.28975583,2.056535325,1.689675975,1.132890525,26.16900098,3.465602195,25.62922392,9.333128908,1.13330851,1.305882353,10.1711719,1.030885571,0.684280357,0.091077727,11.97747976,NA,NA
249,RASS,9/21/2020,21,9,2020,GR,5,COBBLE,34.625,NA,NA,8.885786733,22.82244171,32.71559606,9.240282856,1.037735849,75.29535074,38.54054635,5.035357406,2.8738823,0.579805067,47.0298315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29E-07,9.38E-07,6.723545455,9.749140909,1.305555556,NA,12.54530482,1.94170075,1.526439977,1.084030057,17.09756059,29.38317663,105.1786701,84.11952961,10.42147506,1.326226013,91.7723502,13.68774047,5.781264323,0.471997026,111.7139086,NA,NA
250,RASS,9/28/2020,28,9,2020,DL,1,PEBBLE,23.25,NA,NA,4.566826708,14.49786256,12.48374701,3.029002181,1.067039106,11.45331143,14.39466859,1.969052938,1.362512386,0.188890839,17.91521392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91E-07,1.80E-06,18.002475,13.284585,1.346534653,22.8222,25.95973403,1.237353375,1.9302894,0.9684555,30.096009,5.4573889,47.55662885,11.89593301,1.819377989,1.444444444,13.30334794,1.119159628,1.06331138,0.167007997,15.65291239,NA,NA
251,RASS,9/28/2020,28,9,2020,DL,2,PEBBLE,22.875,NA,NA,2.819483514,14.65511761,8.327700867,1.593844735,1.075980392,9.059527247,9.373684428,1.204924353,0.811028874,0.106175552,11.49587146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31E-07,1.98E-06,9.7722,11.17695375,1.353846154,20.1666,16.4164542,1.265239125,1.535820638,0.887492813,20.10511886,4.661946713,41.65902383,12.59316222,1.329932085,1.438405797,13.77815502,1.249043421,1.10093833,0.082840077,16.21106413,NA,NA
252,RASS,9/28/2020,28,9,2020,DL,3,PEBBLE,26.5,NA,NA,2.352979711,8.204737947,13.22047226,2.993726777,1.045045045,12.03088756,15.13592338,2.255849936,1.308449868,0.195641874,18.89595794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38E-07,1.44E-06,8.361954545,6.946854545,1.319148936,16.62345,12.47126859,0.844417682,0.654600591,0.528010091,14.49838127,2.101055885,17.31785402,4.062949529,0.753611606,1.497005988,4.535078548,0.759147418,0.189784952,0.063332827,5.547371235,NA,NA
253,RASS,9/28/2020,28,9,2020,DL,4,PEBBLE,29.75,NA,NA,3.61920432,12.5353898,12.99102605,3.270154833,1.120141343,9.365829669,15.16065419,1.605011176,1.340065287,0.186274934,18.29210146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52E-08,8.18E-07,11.55381818,8.159884091,1.309090909,21.5033,16.47252361,0.89699225,1.257021341,0.531994909,19.158643,10.0429897,58.82091875,24.40615251,1.93215374,1.419672131,26.34746922,1.256334123,2.07059467,0.012893213,29.68746185,NA,NA
254,RASS,9/28/2020,28,9,2020,DL,5,PEBBLE,26.125,NA,NA,3.051566233,12.9954631,16.01440914,2.816569327,1.170212766,10.06069819,17.99432871,1.663000212,1.762198738,0.200350055,21.61999241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33E-07,9.48E-07,10.85058333,9.765525,1.365384615,15.4451,16.69050778,0.811041917,1.709559042,0.581989528,19.79321147,6.54335722,48.49251218,14.90705689,1.04068133,1.619402985,16.01502434,0.618176193,1.230475838,0.058474724,17.92225591,NA,NA
255,RASS,9/28/2020,28,9,2020,GR,1,COBBLE,27.25,NA,NA,12.6949832,46.85732564,49.89128399,16.89067515,1.175622543,55.9149822,60.48623597,10.41437797,5.409880082,1.117540085,77.42840212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54E-08,2.81E-07,6.614318182,6.812747727,1.333333333,8.26765,10.8399732,1.312793523,0.590274636,0.308737545,13.05184827,25.42051058,51.70430185,90.57891545,14.15714901,1.276536313,101.1078091,13.11207514,7.383314945,0.928083957,122.5319089,NA,NA
256,RASS,9/28/2020,28,9,2020,GR,2,COBBLE,28.625,NA,NA,11.61699697,28.55845089,108.9916337,25.2016228,1.12034384,86.514358,126.0990832,16.39312359,11.05652366,1.580519867,155.1300344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29E-08,2.73E-07,7.642875,8.94216375,1.268292683,9.097025,13.20944421,1.237215438,0.5949649,0.34779375,15.38950418,23.28504935,39.25709987,69.10124701,9.42289732,1.249174917,76.31446287,10.44728463,4.782920616,0.413621554,91.95875686,NA,NA
257,RASS,9/28/2020,28,9,2020,GR,3,COBBLE,32.875,NA,NA,4.282325641,7.158514505,94.20093766,21.55358411,1.112426036,99.19016661,108.1077135,20.25872004,8.464255673,1.748720912,138.5800582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75E-08,5.40E-07,3.191863636,4.628202273,1.333333333,8.69215,6.072221705,0.783781841,0.5937225,-0.138266273,7.311495636,39.64515793,273.1647634,134.0302794,15.32875035,1.323725055,146.2231344,20.48633405,7.279510537,0.948121853,174.9379952,NA,NA
258,RASS,9/28/2020,28,9,2020,GR,4,COBBLE,29.25,NA,NA,6.453887206,18.87762008,25.30932205,5.751139563,1.078825348,18.99863046,29.18955312,4.057240226,2.290518452,0.4084879,35.94598041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04E-07,8.83E-07,7.028775,9.9183825,1.35,12.416625,13.20934388,0.863053425,0.1921023,0.374525775,14.63911313,10.14227905,114.4960304,55.21857944,5.071706481,1.214437367,59.60250282,7.55099125,2.779211528,0.199878489,70.1329505,NA,NA
259,RASS,9/28/2020,28,9,2020,GR,5,COBBLE,30,NA,NA,6.297996211,23.69543129,15.89994618,5.835529984,1.235815603,13.10419707,19.67607723,2.368588764,1.59902133,0.381488961,24.02530069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20E-07,3.54E-06,12.015,18.2628,1.391304348,18.846,22.815672,2.901036,0.417273,1.170918,27.305049,54.37044395,835.8367607,137.185976,29.53309207,1.335025381,157.2789546,38.12170202,5.880157448,1.224147915,202.505854,NA,NA
260,RASS,10/5/2020,5,10,2020,DL,1,PEBBLE,26.25,NA,NA,4.832620855,16.13471802,14.04772732,3.48851895,1.215568862,19.2564352,16.35460996,1.608203758,1.490882143,0.242590454,19.69639067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24E-07,2.70E-06,8.510625,10.0625625,1.328571429,26.32875,14.50408688,1.300618125,1.264119375,0.70514625,17.77406813,10.61990677,110.5028029,29.80736041,5.377014035,1.379562044,33.52625712,4.801422457,1.902288361,0.467707627,40.69788242,NA,NA
261,RASS,10/5/2020,5,10,2020,DL,2,PEBBLE,26.875,NA,NA,5.137387751,18.99921505,10.55140407,2.288843037,1.27247191,11.72175572,12.12475187,0.782360925,1.223852829,0.128355657,14.25940001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20E-07,2.90E-06,16.40142857,18.99832143,1.326530612,22.1530625,27.66965536,1.770166667,1.638023571,1.093205893,32.17123833,8.63566391,63.95207466,22.87417672,2.85927209,1.787671233,25.07528308,1.825606983,1.505331793,0.217892138,28.62427539,NA,NA
262,RASS,10/5/2020,5,10,2020,DL,3,PEBBLE,27.875,NA,NA,2.469897957,9.670600463,8.238211641,1.278343186,1.096654275,8.025268439,9.163191922,0.910202539,0.800470825,0.078919395,10.95284259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37E-07,2.80E-06,14.88525,16.84739659,1.314606742,24.479825,24.82036881,1.420289534,1.370035977,1.140961761,28.75182586,3.735434285,51.97736192,13.40810661,2.017853669,1.872659176,14.9221487,0.73726687,1.253810859,0.109983566,17.02330745,NA,NA
263,RASS,10/5/2020,5,10,2020,DL,4,PEBBLE,25,NA,NA,5.237937443,20.85821517,7.284006756,1.66075354,1.228215768,17.39743508,8.39902848,0.566383008,0.774184146,0.104122714,9.84377291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40E-07,2.92E-06,12.79375,15.630625,1.291666667,21.9525,22.0241375,1.644416667,1.396666667,0.896335417,25.96170417,7.442567877,113.5738978,17.77906198,2.963176996,1.738636364,19.9963366,1.914096314,1.545364905,0.33391181,23.78983776,NA,NA
264,RASS,10/5/2020,5,10,2020,DL,5,PEBBLE,25.75,NA,NA,4.583195262,24.51191038,11.36305054,3.818640542,1.251239669,14.05240405,13.8748793,0.989101006,1.133447309,0.256127366,16.25364562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13E-07,7.00E-06,22.50081818,25.62593182,1.390410959,41.612,37.6220492,2.705742114,2.426169682,1.756189795,44.51040595,23.64853289,178.6091441,35.15772742,6.67996821,1.783068783,40.07182024,3.427893472,2.477109261,0.786163655,46.76324622,NA,NA
265,RASS,10/5/2020,5,10,2020,GR,1,COBBLE,20.375,NA,NA,8.740808107,24.35640911,54.54264259,23.10195583,1.0681458,57.2375614,69.19137468,6.909775768,6.939677189,1.017598005,84.05886661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20E-07,1.03E-06,13.39107692,15.60897404,1.358778626,11.6382,22.8104692,2.552255567,1.715043683,1.042345817,28.12026473,4.32063521,5.943069851,10.91951696,1.300905416,1.318289786,11.91878076,1.5257171,0.954185886,0.093730019,14.49248748,NA,NA
266,RASS,10/5/2020,5,10,2020,GR,2,COBBLE,18.125,NA,NA,30.76820575,89.69032525,42.41789306,11.14140862,1.031602709,98.7800174,49.88793077,5.535612467,3.90135017,0.658518032,59.98372616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53E-08,2.25E-07,7.2590625,5.613675,1.264150943,6.3963125,10.79117913,1.05009,0.727680687,0.360995625,12.93001613,57.66885613,110.3110395,114.0351858,23.84372067,1.288888889,128.7363513,31.70136427,6.886590825,1.71409988,169.0391407,NA,NA
267,RASS,10/5/2020,5,10,2020,GR,3,COBBLE,21.375,NA,NA,7.638658771,13.313091,57.47081331,14.57529752,1.083106267,92.15496188,67.20986262,7.556035764,5.492920237,0.837119796,81.09636155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41E-08,4.00E-07,5.1364125,6.0495525,1.297297297,8.092575,8.594079525,0.97098075,0.737418263,0.510629513,10.81316576,21.09889139,37.00531682,61.81273131,9.197971023,1.324275362,68.411527,9.771866948,4.276676032,0.560630163,83.02111885,NA,NA
268,RASS,10/5/2020,5,10,2020,GR,4,COBBLE,27.625,NA,NA,4.590989812,13.70048012,12.67729347,2.69997319,1.198324022,13.57724829,14.51400521,1.668197643,1.12646888,0.174955312,17.4837182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33E-07,1.39E-06,8.195416667,11.88335417,1.333333333,10.1190375,15.15651457,1.375826292,0.927429569,0.682343639,18.14221536,7.794624209,51.59654259,37.27975529,1.863987764,1.282142857,39.44355561,2.581791351,2.695328551,0.10608287,44.82701145,NA,NA
269,RASS,10/5/2020,5,10,2020,GR,5,COBBLE,28.125,NA,NA,9.708891188,38.779444,44.80288498,12.67666913,1.154663518,23.40235622,53.3158647,4.855982742,5.015017185,0.650690449,63.83789573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07E-07,8.75E-07,9.7621875,11.2640625,1.320754717,10.7746875,16.39966781,1.730798438,1.835423438,0.548024063,20.51402063,1.951807577,6.616936407,7.184098654,1.047513826,1.290254237,7.940278813,0.850535621,0.681262485,0.168805499,9.640933225,NA,NA
270,RASS,10/12/2020,12,10,2020,DL,1,PEBBLE,29,NA,NA,5.009362271,19.8696714,24.06219603,6.220333655,1.211026616,16.47097489,28.28561381,2.725633799,2.504085764,0.419925971,33.93544007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79E-07,4.02E-06,19.3575,19.034875,1.304347826,35.351,30.76246533,1.917103,1.64095775,1.20317375,35.52390767,9.863349978,98.51446376,16.32234711,1.355062779,1.318518519,17.51810696,2.190259206,1.093893691,0.123042192,20.92541047,NA,NA
271,RASS,10/12/2020,12,10,2020,DL,2,PEBBLE,29,NA,NA,5.66351986,18.36551816,10.1393374,1.853051319,1.267628205,13.44185696,11.47358952,0.892340424,1.035853035,0.121893188,13.52374999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26E-07,1.81E-06,13.9374,12.62109,1.253731343,23.0086,21.5559929,1.4257299,1.225279,0.8127395,25.0198863,5.065171464,26.38694067,11.62532453,1.147816852,1.566502463,12.64545186,0.838217149,0.921495874,0.148655124,14.55390213,NA,NA
272,RASS,10/12/2020,12,10,2020,DL,3,PEBBLE,29,NA,NA,3.511054942,13.69697258,9.529041696,1.648266672,1.240740741,9.214911597,10.74261501,0.652463005,1.058130518,0.095237205,12.54851551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92E-07,1.82E-06,9.854727273,11.82567273,1.293103448,18.3309,17.17816055,1.312007455,1.226837091,0.782588727,20.49970982,4.510495348,43.78957048,12.13024326,1.243349934,1.461165049,13.23135075,0.773165009,1.057547659,0.147168359,15.2093181,NA,NA
273,RASS,10/12/2020,12,10,2020,DL,4,PEBBLE,29,NA,NA,5.440206009,21.81869857,12.51652504,2.699036675,1.258646617,18.16488645,14.38650808,1.393684515,1.336931591,0.163778945,17.28099457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70E-07,2.93E-06,17.0346,17.11203,1.282352941,23.8554,27.2127822,1.2118868,1.6167906,0.6949328,30.7365751,11.48501212,68.35050576,20.61784664,2.794863656,1.457627119,22.83791854,2.232916223,1.47747592,0.162651043,26.71110587,NA,NA
274,RASS,10/12/2020,12,10,2020,DL,5,PEBBLE,29,NA,NA,3.454641888,13.75660088,9.761609626,3.132539134,1.244618395,6.996037115,11.82998542,0.9821897,0.98287691,0.191724259,13.98685271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32E-07,8.49E-07,14.7117,11.30478,1.23880597,17.545,21.6066994,0.8490968,1.4529754,0.8101237,24.7190432,7.642464159,111.6286615,19.79310167,2.929379048,1.575757576,22.09120581,1.757397127,1.494619857,0.28013886,25.62350399,NA,NA
275,RASS,10/19/2020,19,10,2020,DL,1,PEBBLE,31.875,NA,NA,2.98375365,11.59595169,10.5014566,2.172715158,1.237341772,8.442666579,11.95217424,1.248870095,1.076459654,0.103886165,14.38146542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42E-07,2.38E-06,16.24755682,17.8723125,1.261904762,26.054625,26.75322358,1.860848011,1.381546534,1.021654602,31.01745239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,RASS,10/19/2020,19,10,2020,DL,2,PEBBLE,32.25,NA,NA,7.190472159,25.59808089,19.19856066,4.543659357,1.228915663,15.35884853,22.22038727,2.40095426,2.003851807,0.289682552,26.91501634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56E-07,1.22E-06,6.027525,10.849545,1.285714286,19.5951,12.63769463,0.981306225,1.414875225,0.772558425,15.80652158,4.82257537,63.20287738,14.00437991,2.559421157,1.150214592,15.71024349,1.876473566,1.0908501,0.315408732,18.99307536,NA,NA
277,RASS,10/19/2020,19,10,2020,DL,3,PEBBLE,35.25,NA,NA,8.938399944,35.36776956,24.0372223,5.528561128,1.261658031,23.6899751,27.90207004,1.750728386,3.033585552,0.28634968,32.972915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57E-07,3.37E-06,14.54543182,15.999975,1.279411765,31.3725,23.4369527,1.732027977,1.402706455,0.903101795,27.47494595,5.773501205,65.30365828,17.07658727,1.385100968,1.532751092,18.39726765,1.106508847,0.994611364,0.311736903,20.81024557,NA,NA
278,RASS,10/19/2020,19,10,2020,DL,4,PEBBLE,35.25,NA,NA,5.909048177,15.94998719,14.11640509,3.07239405,1.233128834,12.14687046,16.21390616,1.044203009,1.684342194,0.171431262,19.11398792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90E-07,2.46E-06,7.843125,10.8235125,1.25,20.6283,13.86438019,1.057320813,0.514623563,0.676826438,16.113245,6.112766278,54.85154164,11.81572263,1.163394228,1.317365269,12.58742446,1.952992233,0.901123993,0.167059544,15.60867717,NA,NA
279,RASS,10/19/2020,19,10,2020,DL,5,PEBBLE,24.625,NA,NA,7.155396685,23.93082669,15.28392732,2.398727482,1.230366492,13.1659299,16.99730256,1.430918341,1.725069145,0.139622858,20.29302143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16E-07,3.90E-06,12.4922625,15.1222125,1.265822785,29.8455,21.22913616,2.125282788,1.31841265,1.1595026,25.83247703,4.46298532,27.19389086,9.744677396,1.025755515,1.420512821,10.518754,0.750551457,0.944079732,0.135418937,12.34887232,NA,NA
280,RASS,10/19/2020,19,10,2020,GR,1,COBBLE,24.75,NA,NA,9.517145264,12.28576934,83.16254571,18.06475298,1.103448276,114.7248602,95.74360265,6.77106817,10.86769047,0.855811119,114.2387902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67E-07,1.39E-06,17.18145,17.97444,1.343137255,22.8789,27.748512,2.55119535,2.558731725,1.278072675,34.13669738,7.78815471,19.17602117,45.37423766,2.731264791,0.423423423,48.09351363,4.264330835,5.135958594,0.173508625,57.66761582,NA,NA
281,RASS,10/19/2020,19,10,2020,GR,2,COBBLE,32.375,NA,NA,8.156216875,10.95991643,100.7190831,21.70904562,1.087654321,127.6957704,116.1316211,9.830109618,12.03124953,1.146388142,139.1401114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36E-07,1.06E-06,13.8306,14.60857125,1.301587302,17.709125,22.1878048,1.73883535,1.8683483,0.929722588,26.72485996,7.91621116,22.36272205,30.3501976,4.423684461,1.161001789,33.40504815,4.659997671,2.348012228,0.376674027,40.78993797,NA,NA
282,RASS,10/19/2020,19,10,2020,GR,3,COBBLE,24.625,NA,NA,12.39567249,40.3859007,69.7516487,12.70476458,1.117647059,55.8604983,79.0091621,3.876386698,10.06957923,0.669836817,93.625482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76E-07,2.89E-06,28.491125,30.31747917,1.376623377,32.25875,46.36940581,4.163956167,3.579796444,1.980041528,56.09350913,4.069721417,14.65647495,23.86263836,10.0146414,1.209827357,29.80668149,7.339437672,2.562983322,0.996142667,40.70542067,NA,NA
283,RASS,10/19/2020,19,10,2020,GR,4,COBBLE,21.125,NA,NA,10.51211954,40.36134787,32.22548646,7.068816385,1.105882353,55.46765299,37.06218145,2.621643448,4.099273692,0.439540269,44.22287895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20E-07,2.00E-06,21.9974625,25.77651375,1.3625,23.807875,37.37520345,4.068932725,2.835293988,1.721774113,46.00145144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,RASS,10/19/2020,19,10,2020,GR,5,COBBLE,17.375,NA,NA,11.69065547,45.81792243,46.66342842,6.747279515,1.205128205,29.74622335,51.51451551,5.960910528,5.686428108,0.497577914,63.65975444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51E-07,1.18E-06,13.40191667,16.18539167,1.407407407,15.2761,22.66238625,3.053833861,1.242692819,0.988793875,27.94785353,4.234452826,9.061796421,9.219626095,1.313361831,1.284172662,9.951047811,2.906642351,0.475394829,0.131319244,13.46445896,NA,NA
285,RASS,8/17/2020,17,8,2020,GR,2,NA,NA,NA,NA,9.119623226,29.52185724,45.42098499,12.15908842,1.321515892,39.24945535,53.37850573,9.582425982,4.927801271,1.078573747,68.9676306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.869489073,9.761955547,19.33966056,13.68781148,1.478696742,26.80279011,12.90613752,1.416678216,1.404553151,42.53029324,NA,NA
286,LTREB,8/4/2020,4,8,2020,GC ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.396226415,NA,NA,NA,NA,NA,NA,NA
